Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2024-60013;2024-06-28;2024-06-26;Migros AG;3640.79;3935.69;7576.48;bezahlt
INV-2024-60014;2024-06-22;2024-06-20;Keller AG;4044.75;4372.37;8417.12;überfällig
INV-2024-60015;2024-06-09;2024-06-07;Migros AG;672.63;727.11;1399.74;offen
INV-2024-60016;2024-06-09;2024-06-07;Keller AG;908.77;982.38;1891.15;offen
INV-2024-60017;2024-06-04;2024-06-02;Meier GmbH;3303.6;3571.19;6874.79;überfällig
INV-2024-60018;2024-06-28;2024-06-26;Huber GmbH;1778.02;1922.04;3700.06;bezahlt
INV-2024-60019;2024-06-04;2024-06-02;Huber GmbH;1167.08;1261.61;2428.69;bezahlt
INV-2024-60020;2024-06-10;2024-06-08;Keller AG;4819.14;5209.49;10028.63;überfällig
INV-2024-60021;2024-06-18;2024-06-16;coop AG;2010.03;2172.84;4182.87;überfällig
INV-2024-60022;2024-06-22;2024-06-20;Schmid AG;3868.75;4182.12;8050.87;offen
INV-2024-60023;2024-06-30;2024-06-28;Payfix GmbH,Wallee AG;197.32;213.3;410.62;überfällig
INV-2024-60024;2024-06-25;2024-06-23;Huber GmbH;3024.72;3269.72;6294.44;offen
INV-2024-60025;2024-06-15;2024-06-13;Migros AG;1172.82;1267.82;2440.64;bezahlt
INV-2024-60026;2024-06-09;2024-06-07;Keller AG;3318.26;3587.04;6905.3;bezahlt
INV-2024-60027;2024-06-21;2024-06-19;Payfix GmbH,Wallee AG;3064.3;3312.51;6376.81;bezahlt
INV-2024-60028;2024-06-30;2024-06-28;Müller AG;3068.89;3317.47;6386.36;bezahlt
INV-2024-60029;2024-06-07;2024-06-05;Huber GmbH;1333.03;1441.01;2774.04;bezahlt
INV-2024-60030;2024-06-23;2024-06-21;Meier GmbH;1275.85;1379.19;2655.04;offen
INV-2024-60031;2024-06-26;2024-06-24;Schmid AG;227.38;245.8;473.18;überfällig
INV-2024-60032;2024-06-08;2024-06-06;Payfix GmbH,Wallee AG;1510.99;1633.38;3144.37;bezahlt
INV-2024-60033;2024-06-05;2024-06-03;Schmid AG;850.82;919.74;1770.56;bezahlt
INV-2024-60034;2024-06-28;2024-06-26;City Kiosk Bern;591.41;639.31;1230.72;offen
INV-2024-60035;2024-06-17;2024-06-15;coop AG;1726.05;1865.86;3591.91;offen
INV-2024-60036;2024-06-28;2024-06-26;Migros AG;3288.39;3554.75;6843.14;bezahlt
INV-2024-60037;2024-07-01;2024-06-29;Migros AG;2417.07;2612.85;5029.92;überfällig
INV-2024-60038;2024-06-27;2024-06-25;City Kiosk Bern;3791.41;4098.51;7889.92;überfällig
INV-2024-60039;2024-06-26;2024-06-24;Keller AG;4969.83;5372.39;10342.22;bezahlt
INV-2024-60040;2024-06-21;2024-06-19;Schmid AG;3365.31;3637.9;7003.21;bezahlt
INV-2024-60041;2024-06-19;2024-06-17;Keller AG;2028.29;2192.58;4220.87;bezahlt
INV-2024-60042;2024-06-24;2024-06-22;Keller AG;1057.15;1142.78;2199.93;offen
INV-2024-60043;2024-06-02;2024-05-31;Meier GmbH;1546.59;1671.86;3218.45;offen
INV-2024-60044;2024-06-27;2024-06-25;Müller AG;2622.61;2835.04;5457.65;überfällig
INV-2024-60045;2024-06-20;2024-06-18;Keller AG;2249.53;2431.74;4681.27;bezahlt
INV-2024-60046;2024-06-09;2024-06-07;City Kiosk Bern;2894.66;3129.13;6023.79;bezahlt
INV-2024-60047;2024-06-28;2024-06-26;Müller AG;510.32;551.66;1061.98;bezahlt
INV-2024-60048;2024-06-28;2024-06-26;Schmid AG;991.09;1071.37;2062.46;offen
INV-2024-60049;2024-06-10;2024-06-08;Meier GmbH;2103.46;2273.84;4377.3;offen
INV-2024-60050;2024-06-15;2024-06-13;City Kiosk Bern;123.88;133.91;257.79;überfällig
INV-2024-60051;2024-06-14;2024-06-12;Müller AG;1994.28;2155.82;4150.1;offen
INV-2024-60052;2024-06-04;2024-06-02;coop AG;2442.67;2640.53;5083.2;bezahlt
INV-2024-60053;2024-06-20;2024-06-18;Schmid AG;4450.83;4811.35;9262.18;überfällig
INV-2024-60054;2024-06-24;2024-06-22;Payfix GmbH,Wallee AG;3445.5;3724.59;7170.09;überfällig
INV-2024-60055;2024-06-15;2024-06-13;Huber GmbH;1535.14;1659.49;3194.63;offen
INV-2024-60056;2024-06-28;2024-06-26;Schmid AG;2642.77;2856.83;5499.6;überfällig
INV-2024-60057;2024-06-29;2024-06-27;Payfix GmbH,Wallee AG;4256.66;4601.45;8858.11;offen
INV-2024-60058;2024-06-15;2024-06-13;Müller AG;1171.35;1266.23;2437.58;überfällig
INV-2024-60059;2024-06-27;2024-06-25;Keller AG;1982.57;2143.16;4125.73;offen
INV-2024-60060;2024-06-19;2024-06-17;Migros AG;601.34;650.05;1251.39;offen
INV-2024-60061;2024-06-22;2024-06-20;Payfix GmbH,Wallee AG;4054.96;4383.41;8438.37;bezahlt
INV-2024-60062;2024-06-19;2024-06-17;City Kiosk Bern;3527.35;3813.07;7340.42;offen
INV-2024-60063;2024-06-16;2024-06-14;Müller AG;1985.56;2146.39;4131.95;bezahlt
INV-2024-60064;2024-06-09;2024-06-07;Migros AG;2817.62;3045.85;5863.47;offen
INV-2024-60065;2024-06-16;2024-06-14;Huber GmbH;3131.13;3384.75;6515.88;offen
INV-2024-60066;2024-06-03;2024-06-01;Huber GmbH;2857.35;3088.8;5946.15;offen
INV-2024-60067;2024-06-26;2024-06-24;Payfix GmbH,Wallee AG;846.23;914.77;1761.0;offen
INV-2024-60068;2024-06-14;2024-06-12;Keller AG;707.33;764.62;1471.95;bezahlt
INV-2024-60069;2024-06-27;2024-06-25;Weber AG;2514.19;2717.84;5232.03;offen
INV-2024-60070;2024-06-27;2024-06-25;Keller AG;492.99;532.92;1025.91;bezahlt
INV-2024-60071;2024-06-06;2024-06-04;Migros AG;2779.18;3004.29;5783.47;offen
INV-2024-60072;2024-06-21;2024-06-19;Migros AG;4040.56;4367.85;8408.41;überfällig
INV-2024-60073;2024-06-25;2024-06-23;coop AG;3968.25;4289.68;8257.93;offen
INV-2024-60074;2024-06-02;2024-05-31;Huber GmbH;3281.08;3546.85;6827.93;offen
INV-2024-60075;2024-06-05;2024-06-03;coop AG;3986.0;4308.87;8294.87;bezahlt
INV-2024-60076;2024-06-15;2024-06-13;Schmid AG;3738.76;4041.6;7780.36;überfällig
INV-2024-60077;2024-06-14;2024-06-12;Migros AG;3765.49;4070.49;7835.98;bezahlt
INV-2024-60078;2024-06-16;2024-06-14;Payfix GmbH,Wallee AG;4163.83;4501.1;8664.93;offen
INV-2024-60079;2024-06-16;2024-06-14;Weber AG;3107.5;3359.21;6466.71;offen
INV-2024-60080;2024-06-28;2024-06-26;coop AG;1383.28;1495.33;2878.61;offen
INV-2024-60081;2024-06-15;2024-06-13;Weber AG;4805.87;5195.15;10001.02;offen
INV-2024-60082;2024-06-12;2024-06-10;Keller AG;4264.96;4610.42;8875.38;überfällig
INV-2024-60083;2024-06-19;2024-06-17;Weber AG;4045.35;4373.02;8418.37;überfällig
INV-2024-60084;2024-06-18;2024-06-16;City Kiosk Bern;2690.6;2908.54;5599.14;bezahlt
INV-2024-60085;2024-07-01;2024-06-29;Payfix GmbH,Wallee AG;1326.6;1434.05;2760.65;bezahlt
INV-2024-60086;2024-06-06;2024-06-04;Weber AG;428.47;463.18;891.65;bezahlt
INV-2024-60087;2024-06-07;2024-06-05;Müller AG;4375.79;4730.23;9106.02;offen
INV-2024-60088;2024-06-12;2024-06-10;Schmid AG;993.32;1073.78;2067.1;bezahlt
INV-2024-60089;2024-06-08;2024-06-06;coop AG;1003.39;1084.66;2088.05;überfällig
INV-2024-60090;2024-06-21;2024-06-19;Migros AG;2688.97;2906.78;5595.75;überfällig
INV-2024-60091;2024-06-23;2024-06-21;City Kiosk Bern;2113.98;2285.21;4399.19;überfällig
INV-2024-60092;2024-06-27;2024-06-25;Payfix GmbH,Wallee AG;4111.82;4444.88;8556.7;offen
INV-2024-60093;2024-06-02;2024-05-31;Müller AG;554.64;599.57;1154.21;offen
INV-2024-60094;2024-06-24;2024-06-22;Keller AG;2425.93;2622.43;5048.36;bezahlt
INV-2024-60095;2024-06-17;2024-06-15;Schmid AG;2822.12;3050.71;5872.83;überfällig
INV-2024-60096;2024-06-18;2024-06-16;coop AG;2008.06;2170.71;4178.77;offen
INV-2024-60097;2024-06-21;2024-06-19;Payfix GmbH,Wallee AG;139.51;150.81;290.32;offen
INV-2024-60098;2024-06-28;2024-06-26;Schmid AG;3681.16;3979.33;7660.49;offen
INV-2024-60099;2024-06-29;2024-06-27;Meier GmbH;3579.1;3869.01;7448.11;bezahlt
INV-2024-60100;2024-06-20;2024-06-18;Meier GmbH;3118.57;3371.17;6489.74;überfällig
INV-2024-60101;2024-06-04;2024-06-02;City Kiosk Bern;1028.96;1112.31;2141.27;bezahlt
INV-2024-60102;2024-06-30;2024-06-28;Migros AG;673.95;728.54;1402.49;überfällig
INV-2024-60103;2024-06-29;2024-06-27;Weber AG;2602.69;2813.51;5416.2;bezahlt
INV-2024-60104;2024-06-17;2024-06-15;Müller AG;2174.58;2350.72;4525.3;bezahlt
INV-2024-60105;2024-06-14;2024-06-12;Huber GmbH;533.05;576.23;1109.28;bezahlt
INV-2024-60106;2024-06-13;2024-06-11;Huber GmbH;3147.81;3402.78;6550.59;offen
INV-2024-60107;2024-06-02;2024-05-31;Keller AG;2388.21;2581.66;4969.87;überfällig
INV-2024-60108;2024-06-18;2024-06-16;coop AG;1077.35;1164.62;2241.97;bezahlt
INV-2024-60109;2024-06-28;2024-06-26;Müller AG;1187.89;1284.11;2472.0;offen
INV-2024-70001;2024-07-17;2024-07-15;Meier GmbH;3731.84;4034.12;7765.96;überfällig
INV-2024-70002;2024-07-10;2024-07-08;coop AG;4714.12;5095.96;9810.08;überfällig
INV-2024-70003;2024-07-02;2024-06-30;Weber AG;1437.68;1554.13;2991.81;bezahlt
INV-2024-70004;2024-07-30;2024-07-28;Huber GmbH;2611.64;2823.18;5434.82;überfällig
INV-2024-70005;2024-07-26;2024-07-24;Keller AG;1822.07;1969.66;3791.73;überfällig
INV-2024-70006;2024-07-18;2024-07-16;City Kiosk Bern;3595.05;3886.25;7481.3;offen
INV-2024-70007;2024-07-03;2024-07-01;Meier GmbH;2814.05;3041.99;5856.04;bezahlt
INV-2024-70008;2024-07-30;2024-07-28;Schmid AG;4425.5;4783.97;9209.47;überfällig
INV-2024-70009;2024-07-10;2024-07-08;Keller AG;2654.23;2869.22;5523.45;bezahlt
INV-2024-70010;2024-07-26;2024-07-24;Keller AG;1875.83;2027.77;3903.6;offen
INV-2024-70011;2024-07-29;2024-07-27;Schmid AG;1347.33;1456.46;2803.79;überfällig
INV-2024-70012;2024-07-25;2024-07-23;Müller AG;4139.45;4474.75;8614.2;überfällig
INV-2024-70013;2024-07-29;2024-07-27;Müller AG;1756.19;1898.44;3654.63;überfällig
INV-2024-70014;2024-07-10;2024-07-08;Payfix GmbH,Wallee AG;3030.56;3276.04;6306.6;überfällig
INV-2024-70015;2024-07-22;2024-07-20;Weber AG;1806.88;1953.24;3760.12;überfällig
INV-2024-70016;2024-07-28;2024-07-26;coop AG;4407.09;4764.06;9171.15;offen
INV-2024-70017;2024-07-30;2024-07-28;Meier GmbH;3212.4;3472.6;6685.0;überfällig
INV-2024-70018;2024-07-12;2024-07-10;Müller AG;4605.78;4978.85;9584.63;überfällig
INV-2024-70019;2024-07-20;2024-07-18;Payfix GmbH,Wallee AG;3314.8;3583.3;6898.1;offen
INV-2024-70020;2024-07-07;2024-07-05;Payfix GmbH,Wallee AG;2680.47;2897.59;5578.06;überfällig
INV-2024-70021;2024-07-08;2024-07-06;Schmid AG;3411.57;3687.91;7099.48;bezahlt
INV-2024-70022;2024-07-21;2024-07-19;Weber AG;1122.1;1212.99;2335.09;offen
INV-2024-70023;2024-07-22;2024-07-20;Meier GmbH;153.06;165.46;318.52;bezahlt
INV-2024-70024;2024-07-04;2024-07-02;Migros AG;4335.02;4686.16;9021.18;bezahlt
INV-2024-70025;2024-07-15;2024-07-13;Schmid AG;2942.52;3180.86;6123.38;bezahlt
INV-2024-70026;2024-07-02;2024-06-30;Keller AG;1974.68;2134.63;4109.31;offen
INV-2024-70027;2024-07-09;2024-07-07;Huber GmbH;4597.14;4969.51;9566.65;überfällig
INV-2024-70028;2024-07-24;2024-07-22;Meier GmbH;1405.95;1519.83;2925.78;bezahlt
INV-2024-70029;2024-07-08;2024-07-06;Payfix GmbH,Wallee AG;3496.8;3780.04;7276.84;bezahlt
INV-2024-70030;2024-07-19;2024-07-17;Müller AG;191.97;207.52;399.49;überfällig
INV-2024-70031;2024-07-16;2024-07-14;Payfix GmbH,Wallee AG;697.18;753.65;1450.83;bezahlt
INV-2024-70032;2024-07-28;2024-07-26;Keller AG;2834.91;3064.54;5899.45;offen
INV-2024-70033;2024-07-14;2024-07-12;coop AG;163.14;176.35;339.49;offen
INV-2024-70034;2024-07-18;2024-07-16;City Kiosk Bern;941.17;1017.4;1958.57;überfällig
INV-2024-70035;2024-07-14;2024-07-12;Müller AG;774.84;837.6;1612.44;bezahlt
INV-2024-70036;2024-07-21;2024-07-19;Meier GmbH;2165.21;2340.59;4505.8;überfällig
INV-2024-70037;2024-07-06;2024-07-04;Meier GmbH;1110.26;1200.19;2310.45;bezahlt
INV-2024-70038;2024-07-08;2024-07-06;Huber GmbH;1224.44;1323.62;2548.06;überfällig
INV-2024-70039;2024-07-17;2024-07-15;Huber GmbH;1757.65;1900.02;3657.67;überfällig
INV-2024-70040;2024-07-09;2024-07-07;Schmid AG;2835.52;3065.2;5900.72;offen
INV-2024-70041;2024-07-12;2024-07-10;Weber AG;1963.24;2122.26;4085.5;überfällig
INV-2024-70042;2024-07-20;2024-07-18;coop AG;677.56;732.44;1410.0;überfällig
INV-2024-70043;2024-07-25;2024-07-23;Huber GmbH;4378.26;4732.9;9111.16;bezahlt
INV-2024-70044;2024-07-25;2024-07-23;Payfix GmbH,Wallee AG;544.0;588.06;1132.06;überfällig
INV-2024-70045;2024-07-10;2024-07-08;Migros AG;2897.5;3132.2;6029.7;überfällig
INV-2024-70046;2024-07-08;2024-07-06;Payfix GmbH,Wallee AG;4666.01;5043.96;9709.97;bezahlt
INV-2024-70047;2024-07-31;2024-07-29;Meier GmbH;636.31;687.85;1324.16;offen
INV-2024-70048;2024-07-28;2024-07-26;Keller AG;386.98;418.33;805.31;bezahlt
INV-2024-70049;2024-07-15;2024-07-13;coop AG;3895.37;4210.89;8106.26;überfällig
INV-2024-70050;2024-07-25;2024-07-23;Schmid AG;432.72;467.77;900.49;offen
INV-2024-70051;2024-07-02;2024-06-30;Payfix GmbH,Wallee AG;2939.99;3178.13;6118.12;überfällig
INV-2024-70052;2024-07-29;2024-07-27;Müller AG;3929.82;4248.14;8177.96;offen
INV-2024-70053;2024-07-27;2024-07-25;Migros AG;2390.96;2584.63;4975.59;bezahlt
INV-2024-70054;2024-07-26;2024-07-24;Keller AG;4024.94;4350.96;8375.9;überfällig
INV-2024-70055;2024-07-24;2024-07-22;City Kiosk Bern;2707.3;2926.59;5633.89;bezahlt
INV-2024-70056;2024-07-18;2024-07-16;Schmid AG;1939.7;2096.82;4036.52;überfällig
INV-2024-70057;2024-07-09;2024-07-07;Weber AG;3797.34;4104.92;7902.26;bezahlt
INV-2024-70058;2024-07-27;2024-07-25;coop AG;2864.68;3096.72;5961.4;überfällig
INV-2024-70059;2024-07-14;2024-07-12;City Kiosk Bern;4939.95;5340.09;10280.04;bezahlt
INV-2024-70060;2024-07-21;2024-07-19;Keller AG;1847.29;1996.92;3844.21;bezahlt
INV-2024-70061;2024-07-08;2024-07-06;Migros AG;1226.61;1325.97;2552.58;bezahlt
INV-2024-70062;2024-07-10;2024-07-08;Migros AG;1735.53;1876.11;3611.64;überfällig
INV-2024-70063;2024-07-10;2024-07-08;Schmid AG;906.2;979.6;1885.8;offen
INV-2024-70064;2024-07-17;2024-07-15;Müller AG;141.36;152.81;294.17;offen
INV-2024-70065;2024-07-06;2024-07-04;Meier GmbH;2367.65;2559.43;4927.08;bezahlt
INV-2024-70066;2024-07-05;2024-07-03;Payfix GmbH,Wallee AG;2426.72;2623.28;5050.0;bezahlt
INV-2024-70067;2024-07-05;2024-07-03;Schmid AG;3334.23;3604.3;6938.53;offen
INV-2024-70068;2024-07-12;2024-07-10;Meier GmbH;3013.06;3257.12;6270.18;überfällig
INV-2024-70069;2024-07-12;2024-07-10;Schmid AG;4793.22;5181.47;9974.69;offen
INV-2024-70070;2024-07-11;2024-07-09;Müller AG;1665.86;1800.79;3466.65;überfällig
INV-2024-70071;2024-07-13;2024-07-11;Schmid AG;4433.44;4792.55;9225.99;bezahlt
INV-2024-70072;2024-07-22;2024-07-20;Müller AG;188.83;204.13;392.96;überfällig
INV-2024-70073;2024-07-25;2024-07-23;Keller AG;4670.82;5049.16;9719.98;offen
INV-2024-70074;2024-07-05;2024-07-03;Keller AG;2456.14;2655.09;5111.23;überfällig
INV-2024-70075;2024-07-03;2024-07-01;coop AG;2288.76;2474.15;4762.91;überfällig
INV-2024-70076;2024-07-14;2024-07-12;Migros AG;2906.63;3142.07;6048.7;überfällig
INV-2024-70077;2024-07-31;2024-07-29;Müller AG;2547.44;2753.78;5301.22;offen
INV-2024-70078;2024-07-25;2024-07-23;Keller AG;4802.53;5191.53;9994.06;bezahlt
INV-2024-70079;2024-07-03;2024-07-01;Payfix GmbH,Wallee AG;1798.84;1944.55;3743.39;bezahlt
INV-2024-70080;2024-07-09;2024-07-07;Huber GmbH;3139.39;3393.68;6533.07;offen
INV-2024-70081;2024-07-07;2024-07-05;Payfix GmbH,Wallee AG;2121.49;2293.33;4414.82;überfällig
INV-2024-70082;2024-07-02;2024-06-30;Huber GmbH;1996.32;2158.02;4154.34;bezahlt
INV-2024-70083;2024-07-09;2024-07-07;City Kiosk Bern;1417.62;1532.45;2950.07;überfällig
INV-2024-70084;2024-07-24;2024-07-22;Keller AG;1981.5;2142.0;4123.5;offen
INV-2024-70085;2024-07-05;2024-07-03;City Kiosk Bern;1107.22;1196.9;2304.12;überfällig
INV-2024-70086;2024-07-13;2024-07-11;Keller AG;3403.26;3678.92;7082.18;überfällig
INV-2024-70087;2024-07-02;2024-06-30;Weber AG;1031.64;1115.2;2146.84;überfällig
INV-2024-70088;2024-07-20;2024-07-18;Payfix GmbH,Wallee AG;1950.87;2108.89;4059.76;überfällig
INV-2024-70089;2024-07-29;2024-07-27;Keller AG;1464.9;1583.56;3048.46;offen
INV-2024-70090;2024-07-02;2024-06-30;Weber AG;1515.17;1637.9;3153.07;überfällig
INV-2024-70091;2024-07-14;2024-07-12;Meier GmbH;122.83;132.78;255.61;überfällig
INV-2024-70092;2024-07-06;2024-07-04;Weber AG;4702.65;5083.56;9786.21;bezahlt
INV-2024-70093;2024-07-04;2024-07-02;Keller AG;1506.58;1628.61;3135.19;offen
INV-2024-70094;2024-07-07;2024-07-05;Migros AG;2453.61;2652.35;5105.96;überfällig
INV-2024-70095;2024-07-21;2024-07-19;Müller AG;1073.65;1160.62;2234.27;bezahlt
INV-2024-70096;2024-07-19;2024-07-17;Schmid AG;4639.57;5015.38;9654.95;offen
INV-2024-70097;2024-07-16;2024-07-14;Meier GmbH;671.39;725.77;1397.16;offen
INV-2024-70098;2024-07-20;2024-07-18;Payfix GmbH,Wallee AG;1932.5;2089.03;4021.53;offen
INV-2024-70099;2024-07-16;2024-07-14;Keller AG;1527.39;1651.11;3178.5;offen
INV-2024-70100;2024-07-26;2024-07-24;coop AG;2954.91;3194.26;6149.17;offen
INV-2024-70101;2024-07-30;2024-07-28;Weber AG;4130.83;4465.43;8596.26;offen
INV-2024-70102;2024-07-17;2024-07-15;Weber AG;3924.93;4242.85;8167.78;bezahlt
INV-2024-70103;2024-07-26;2024-07-24;Meier GmbH;495.76;535.92;1031.68;überfällig
INV-2024-70104;2024-07-23;2024-07-21;Weber AG;1570.69;1697.92;3268.61;überfällig
INV-2024-70105;2024-07-17;2024-07-15;Müller AG;1040.1;1124.35;2164.45;bezahlt
INV-2024-70106;2024-07-31;2024-07-29;Huber GmbH;462.12;499.55;961.67;überfällig
INV-2024-70107;2024-07-17;2024-07-15;Weber AG;1593.55;1722.63;3316.18;offen
INV-2024-70108;2024-07-17;2024-07-15;Schmid AG;771.52;834.01;1605.53;offen
INV-2024-70109;2024-07-26;2024-07-24;Müller AG;924.59;999.48;1924.07;offen
INV-2024-80001;2024-08-11;2024-08-09;City Kiosk Bern;445.53;481.62;927.15;bezahlt
INV-2024-80002;2024-08-27;2024-08-25;Schmid AG;4904.12;5301.35;10205.47;überfällig
INV-2024-80003;2024-08-03;2024-08-01;Keller AG;3233.85;3495.79;6729.64;überfällig
INV-2024-80004;2024-09-01;2024-08-30;Keller AG;4896.96;5293.61;10190.57;überfällig
INV-2024-80005;2024-08-20;2024-08-18;Keller AG;4277.17;4623.62;8900.79;offen
INV-2024-80006;2024-08-29;2024-08-27;City Kiosk Bern;411.06;444.36;855.42;bezahlt
INV-2024-80007;2024-08-22;2024-08-20;Huber GmbH;627.39;678.21;1305.6;offen
INV-2024-80008;2024-08-23;2024-08-21;Huber GmbH;2542.3;2748.23;5290.53;überfällig
INV-2024-80009;2024-08-20;2024-08-18;Meier GmbH;3438.85;3717.4;7156.25;bezahlt
INV-2024-80010;2024-08-21;2024-08-19;Migros AG;3276.56;3541.96;6818.52;bezahlt
INV-2024-80011;2024-08-25;2024-08-23;City Kiosk Bern;2061.51;2228.49;4290.0;offen
INV-2024-80012;2024-08-12;2024-08-10;Meier GmbH;1384.23;1496.35;2880.58;offen
INV-2024-80013;2024-08-21;2024-08-19;Schmid AG;4350.16;4702.52;9052.68;bezahlt
INV-2024-80014;2024-08-11;2024-08-09;City Kiosk Bern;1291.69;1396.32;2688.01;offen
INV-2024-80015;2024-08-20;2024-08-18;Schmid AG;3883.14;4197.67;8080.81;überfällig
INV-2024-80016;2024-08-28;2024-08-26;Huber GmbH;2785.72;3011.36;5797.08;überfällig
INV-2024-80017;2024-08-23;2024-08-21;Huber GmbH;3188.23;3446.48;6634.71;bezahlt
INV-2024-80018;2024-08-20;2024-08-18;Huber GmbH;3720.09;4021.42;7741.51;offen
INV-2024-80019;2024-08-13;2024-08-11;Huber GmbH;781.72;845.04;1626.76;bezahlt
INV-2024-80020;2024-08-25;2024-08-23;coop AG;2798.49;3025.17;5823.66;bezahlt
INV-2024-80021;2024-08-15;2024-08-13;Migros AG;3323.39;3592.58;6915.97;offen
INV-2024-80022;2024-08-31;2024-08-29;Payfix GmbH,Wallee AG;653.23;706.14;1359.37;überfällig
INV-2024-80023;2024-08-05;2024-08-03;Keller AG;3811.44;4120.17;7931.61;bezahlt
INV-2024-80024;2024-08-02;2024-07-31;Keller AG;1684.67;1821.13;3505.8;offen
INV-2024-80025;2024-08-22;2024-08-20;Migros AG;3830.82;4141.12;7971.94;offen
INV-2024-80026;2024-08-14;2024-08-12;Müller AG;1337.65;1446.0;2783.65;bezahlt
INV-2024-80027;2024-08-03;2024-08-01;City Kiosk Bern;1172.62;1267.6;2440.22;überfällig
INV-2024-80028;2024-08-11;2024-08-09;Schmid AG;2504.26;2707.11;5211.37;überfällig
INV-2024-80029;2024-08-07;2024-08-05;Meier GmbH;1069.69;1156.33;2226.02;überfällig
INV-2024-80030;2024-08-04;2024-08-02;Schmid AG;4291.53;4639.14;8930.67;offen
INV-2024-80031;2024-08-25;2024-08-23;Payfix GmbH,Wallee AG;4281.13;4627.9;8909.03;bezahlt
INV-2024-80032;2024-08-10;2024-08-08;Müller AG;1023.13;1106.0;2129.13;überfällig
INV-2024-80033;2024-08-06;2024-08-04;City Kiosk Bern;2943.67;3182.11;6125.78;überfällig
INV-2024-80034;2024-08-31;2024-08-29;Keller AG;3359.69;3631.82;6991.51;überfällig
INV-2024-80035;2024-08-10;2024-08-08;Weber AG;3869.87;4183.33;8053.2;bezahlt
INV-2024-80036;2024-08-14;2024-08-12;Migros AG;2653.96;2868.93;5522.89;überfällig
INV-2024-80037;2024-08-31;2024-08-29;Weber AG;1933.04;2089.62;4022.66;offen
INV-2024-80038;2024-08-28;2024-08-26;coop AG;4537.44;4904.97;9442.41;bezahlt
INV-2024-80039;2024-08-11;2024-08-09;Meier GmbH;3787.64;4094.44;7882.08;überfällig
INV-2024-80040;2024-08-25;2024-08-23;Payfix GmbH,Wallee AG;3440.1;3718.75;7158.85;bezahlt
INV-2024-80041;2024-08-21;2024-08-19;Keller AG;3513.39;3797.97;7311.36;bezahlt
INV-2024-80042;2024-08-18;2024-08-16;Meier GmbH;3515.66;3800.43;7316.09;offen
INV-2024-80043;2024-08-13;2024-08-11;Payfix GmbH,Wallee AG;3542.44;3829.38;7371.82;bezahlt
INV-2024-80044;2024-08-29;2024-08-27;Keller AG;151.45;163.72;315.17;überfällig
INV-2024-80045;2024-08-18;2024-08-16;Meier GmbH;1321.44;1428.48;2749.92;bezahlt
INV-2024-80046;2024-08-21;2024-08-19;Huber GmbH;2245.92;2427.84;4673.76;offen
INV-2024-80047;2024-08-03;2024-08-01;Meier GmbH;4331.02;4681.83;9012.85;überfällig
INV-2024-80048;2024-08-14;2024-08-12;Huber GmbH;3533.48;3819.69;7353.17;bezahlt
INV-2024-80049;2024-09-01;2024-08-30;Huber GmbH;4424.96;4783.38;9208.34;bezahlt
INV-2024-80050;2024-08-07;2024-08-05;Migros AG;3534.67;3820.98;7355.65;offen
INV-2024-80051;2024-09-01;2024-08-30;coop AG;3846.29;4157.84;8004.13;überfällig
INV-2024-80052;2024-08-21;2024-08-19;Schmid AG;2449.19;2647.57;5096.76;bezahlt
INV-2024-80053;2024-08-17;2024-08-15;Müller AG;182.44;197.22;379.66;offen
INV-2024-80054;2024-08-17;2024-08-15;Meier GmbH;4459.63;4820.86;9280.49;bezahlt
INV-2024-80055;2024-08-03;2024-08-01;Keller AG;592.63;640.63;1233.26;überfällig
INV-2024-80056;2024-08-09;2024-08-07;coop AG;2895.59;3130.13;6025.72;offen
INV-2024-80057;2024-08-11;2024-08-09;Huber GmbH;4155.2;4491.77;8646.97;offen
INV-2024-80058;2024-08-12;2024-08-10;Keller AG;1718.73;1857.95;3576.68;bezahlt
INV-2024-80059;2024-08-21;2024-08-19;Migros AG;4946.62;5347.3;10293.92;offen
INV-2024-80060;2024-08-28;2024-08-26;Payfix GmbH,Wallee AG;3489.21;3771.84;7261.05;bezahlt
INV-2024-80061;2024-08-05;2024-08-03;Weber AG;715.51;773.47;1488.98;bezahlt
INV-2024-80062;2024-08-18;2024-08-16;Müller AG;3766.54;4071.63;7838.17;bezahlt
INV-2024-80063;2024-08-10;2024-08-08;Huber GmbH;3743.22;4046.42;7789.64;offen
INV-2024-80064;2024-08-19;2024-08-17;Meier GmbH;2606.94;2818.1;5425.04;bezahlt
INV-2024-80065;2024-08-30;2024-08-28;coop AG;4641.22;5017.16;9658.38;offen
INV-2024-80066;2024-08-07;2024-08-05;City Kiosk Bern;2420.16;2616.19;5036.35;bezahlt
INV-2024-80067;2024-08-05;2024-08-03;Migros AG;1692.28;1829.35;3521.63;offen
INV-2024-80068;2024-08-23;2024-08-21;Meier GmbH;3569.43;3858.55;7427.98;bezahlt
INV-2024-80069;2024-08-11;2024-08-09;Migros AG;2256.66;2439.45;4696.11;überfällig
INV-2024-80070;2024-08-27;2024-08-25;Migros AG;3751.88;4055.78;7807.66;bezahlt
INV-2024-80071;2024-08-25;2024-08-23;City Kiosk Bern;478.24;516.98;995.22;offen
INV-2024-80072;2024-08-06;2024-08-04;Müller AG;3919.97;4237.49;8157.46;überfällig
