Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2025-60009;2025-07-01;2025-06-29;Meier GmbH;2313.35;2500.73;4814.08;offen
INV-2025-60010;2025-06-02;2025-05-31;Keller AG;2119.41;2291.08;4410.49;bezahlt
INV-2025-60011;2025-06-12;2025-06-10;Schmid AG;2599.27;2809.81;5409.08;offen
INV-2025-60012;2025-06-11;2025-06-09;coop AG;381.03;411.89;792.92;offen
INV-2025-60013;2025-06-05;2025-06-03;coop AG;4889.87;5285.95;10175.82;überfällig
INV-2025-60014;2025-07-01;2025-06-29;Migros AG;3840.29;4151.35;7991.64;offen
INV-2025-60015;2025-06-13;2025-06-11;Keller AG;1731.53;1871.78;3603.31;offen
INV-2025-60016;2025-06-16;2025-06-14;Müller AG;2429.51;2626.3;5055.81;bezahlt
INV-2025-60017;2025-06-14;2025-06-12;Migros AG;1377.77;1489.37;2867.14;offen
INV-2025-60018;2025-06-09;2025-06-07;Müller AG;2427.42;2624.04;5051.46;überfällig
INV-2025-60019;2025-06-26;2025-06-24;City Kiosk Bern;2611.8;2823.36;5435.16;überfällig
INV-2025-60020;2025-06-26;2025-06-24;Schmid AG;4810.82;5200.5;10011.32;bezahlt
INV-2025-60021;2025-06-15;2025-06-13;Payfix GmbH,Wallee AG;3116.53;3368.97;6485.5;überfällig
INV-2025-60022;2025-06-19;2025-06-17;City Kiosk Bern;4844.17;5236.55;10080.72;bezahlt
INV-2025-60023;2025-07-01;2025-06-29;Meier GmbH;4538.69;4906.32;9445.01;offen
INV-2025-60024;2025-06-07;2025-06-05;City Kiosk Bern;774.82;837.58;1612.4;offen
INV-2025-60025;2025-06-24;2025-06-22;Keller AG;3093.45;3344.02;6437.47;bezahlt
INV-2025-60026;2025-06-19;2025-06-17;Huber GmbH;4603.28;4976.15;9579.43;bezahlt
INV-2025-60027;2025-06-14;2025-06-12;Meier GmbH;4157.35;4494.1;8651.45;offen
INV-2025-60028;2025-06-16;2025-06-14;Payfix GmbH,Wallee AG;4103.93;4436.35;8540.28;bezahlt
INV-2025-60029;2025-06-30;2025-06-28;Payfix GmbH,Wallee AG;2486.42;2687.82;5174.24;bezahlt
INV-2025-60030;2025-06-16;2025-06-14;Meier GmbH;203.33;219.8;423.13;bezahlt
INV-2025-60031;2025-06-21;2025-06-19;Schmid AG;418.13;452.0;870.13;offen
INV-2025-60032;2025-06-03;2025-06-01;Müller AG;4718.34;5100.53;9818.87;offen
INV-2025-60033;2025-06-03;2025-06-01;Müller AG;1037.93;1122.0;2159.93;bezahlt
INV-2025-60034;2025-06-20;2025-06-18;Huber GmbH;3857.09;4169.51;8026.6;bezahlt
INV-2025-60035;2025-06-17;2025-06-15;Payfix GmbH,Wallee AG;1628.03;1759.9;3387.93;überfällig
INV-2025-60036;2025-06-20;2025-06-18;Payfix GmbH,Wallee AG;301.44;325.86;627.3;überfällig
INV-2025-60037;2025-06-17;2025-06-15;Keller AG;1344.96;1453.9;2798.86;bezahlt
INV-2025-60038;2025-06-20;2025-06-18;Payfix GmbH,Wallee AG;1464.12;1582.71;3046.83;offen
INV-2025-60039;2025-06-03;2025-06-01;Migros AG;4732.95;5116.32;9849.27;überfällig
INV-2025-60040;2025-06-27;2025-06-25;Müller AG;4336.95;4688.24;9025.19;überfällig
INV-2025-60041;2025-06-21;2025-06-19;Huber GmbH;2462.11;2661.54;5123.65;überfällig
INV-2025-60042;2025-06-27;2025-06-25;Keller AG;1003.31;1084.58;2087.89;überfällig
INV-2025-60043;2025-06-12;2025-06-10;coop AG;3666.16;3963.12;7629.28;überfällig
INV-2025-60044;2025-06-29;2025-06-27;Keller AG;769.04;831.33;1600.37;überfällig
INV-2025-60045;2025-06-23;2025-06-21;Müller AG;3105.3;3356.83;6462.13;bezahlt
INV-2025-60046;2025-06-02;2025-05-31;Keller AG;1528.62;1652.44;3181.06;bezahlt
INV-2025-60047;2025-06-26;2025-06-24;Migros AG;2320.84;2508.83;4829.67;überfällig
INV-2025-60048;2025-06-20;2025-06-18;Keller AG;671.53;725.92;1397.45;bezahlt
INV-2025-60049;2025-06-12;2025-06-10;coop AG;4360.19;4713.37;9073.56;offen
INV-2025-60050;2025-06-11;2025-06-09;Schmid AG;1419.5;1534.48;2953.98;überfällig
INV-2025-60051;2025-06-30;2025-06-28;City Kiosk Bern;1750.01;1891.76;3641.77;bezahlt
INV-2025-60052;2025-06-22;2025-06-20;Payfix GmbH,Wallee AG;2197.14;2375.11;4572.25;bezahlt
INV-2025-60053;2025-06-18;2025-06-16;Payfix GmbH,Wallee AG;3228.51;3490.02;6718.53;überfällig
INV-2025-60054;2025-06-18;2025-06-16;Migros AG;3833.25;4143.74;7976.99;offen
INV-2025-60055;2025-06-02;2025-05-31;Schmid AG;2003.45;2165.73;4169.18;überfällig
INV-2025-60056;2025-06-08;2025-06-06;Schmid AG;4959.85;5361.6;10321.45;bezahlt
INV-2025-60057;2025-06-14;2025-06-12;Meier GmbH;2455.83;2654.75;5110.58;überfällig
INV-2025-60058;2025-06-17;2025-06-15;Payfix GmbH,Wallee AG;2192.85;2370.47;4563.32;bezahlt
INV-2025-60059;2025-06-24;2025-06-22;Huber GmbH;4095.56;4427.3;8522.86;bezahlt
INV-2025-60060;2025-06-26;2025-06-24;City Kiosk Bern;1376.44;1487.93;2864.37;offen
INV-2025-60061;2025-06-17;2025-06-15;Müller AG;3942.36;4261.69;8204.05;überfällig
INV-2025-60062;2025-06-08;2025-06-06;Schmid AG;709.33;766.79;1476.12;offen
INV-2025-60063;2025-06-03;2025-06-01;Schmid AG;304.38;329.03;633.41;bezahlt
INV-2025-60064;2025-06-03;2025-06-01;City Kiosk Bern;2404.55;2599.32;5003.87;offen
INV-2025-60065;2025-06-26;2025-06-24;Müller AG;293.72;317.51;611.23;bezahlt
INV-2025-60066;2025-06-02;2025-05-31;Migros AG;116.95;126.42;243.37;offen
INV-2025-60067;2025-06-30;2025-06-28;Weber AG;2363.28;2554.71;4917.99;offen
INV-2025-60068;2025-06-25;2025-06-23;Huber GmbH;1833.53;1982.05;3815.58;offen
INV-2025-60069;2025-06-12;2025-06-10;Weber AG;4497.18;4861.45;9358.63;überfällig
INV-2025-60070;2025-06-19;2025-06-17;Meier GmbH;4879.73;5274.99;10154.72;bezahlt
INV-2025-60071;2025-06-17;2025-06-15;Müller AG;2344.7;2534.62;4879.32;offen
INV-2025-60072;2025-06-13;2025-06-11;coop AG;4798.75;5187.45;9986.2;offen
INV-2025-60073;2025-06-16;2025-06-14;Keller AG;327.17;353.67;680.84;überfällig
INV-2025-60074;2025-06-17;2025-06-15;Meier GmbH;2549.73;2756.26;5305.99;bezahlt
INV-2025-60075;2025-06-12;2025-06-10;Payfix GmbH,Wallee AG;658.99;712.37;1371.36;bezahlt
INV-2025-60076;2025-06-05;2025-06-03;Müller AG;4318.3;4668.08;8986.38;bezahlt
INV-2025-60077;2025-06-20;2025-06-18;Müller AG;811.2;876.91;1688.11;offen
INV-2025-60078;2025-06-20;2025-06-18;Schmid AG;4426.28;4784.81;9211.09;bezahlt
INV-2025-60079;2025-06-19;2025-06-17;City Kiosk Bern;395.9;427.97;823.87;überfällig
INV-2025-60080;2025-06-14;2025-06-12;Müller AG;2298.05;2484.19;4782.24;bezahlt
INV-2025-60081;2025-06-17;2025-06-15;Migros AG;3457.65;3737.72;7195.37;bezahlt
INV-2025-60082;2025-06-27;2025-06-25;Schmid AG;4337.94;4689.31;9027.25;überfällig
INV-2025-60083;2025-06-11;2025-06-09;Keller AG;318.17;343.94;662.11;offen
INV-2025-60084;2025-06-17;2025-06-15;Weber AG;3946.75;4266.44;8213.19;offen
INV-2025-60085;2025-06-04;2025-06-02;Migros AG;3880.77;4195.11;8075.88;bezahlt
INV-2025-60086;2025-06-09;2025-06-07;City Kiosk Bern;888.91;960.91;1849.82;überfällig
INV-2025-60087;2025-06-09;2025-06-07;Weber AG;330.15;356.89;687.04;überfällig
INV-2025-60088;2025-06-10;2025-06-08;Keller AG;704.28;761.33;1465.61;bezahlt
INV-2025-60089;2025-06-14;2025-06-12;City Kiosk Bern;1508.46;1630.65;3139.11;überfällig
INV-2025-60090;2025-06-16;2025-06-14;Schmid AG;376.53;407.03;783.56;überfällig
INV-2025-60091;2025-06-18;2025-06-16;Schmid AG;987.56;1067.55;2055.11;überfällig
INV-2025-60092;2025-06-06;2025-06-04;Weber AG;1828.97;1977.12;3806.09;bezahlt
INV-2025-60093;2025-06-20;2025-06-18;City Kiosk Bern;473.06;511.38;984.44;überfällig
INV-2025-60094;2025-06-20;2025-06-18;Weber AG;2925.78;3162.77;6088.55;überfällig
INV-2025-60095;2025-07-01;2025-06-29;Migros AG;258.33;279.25;537.58;offen
INV-2025-60096;2025-06-19;2025-06-17;Schmid AG;413.31;446.79;860.1;überfällig
INV-2025-60097;2025-06-24;2025-06-22;Müller AG;534.54;577.84;1112.38;offen
INV-2025-60098;2025-06-19;2025-06-17;Weber AG;4489.84;4853.52;9343.36;bezahlt
INV-2025-60099;2025-07-01;2025-06-29;Schmid AG;1794.75;1940.12;3734.87;bezahlt
INV-2025-60100;2025-06-25;2025-06-23;Huber GmbH;304.87;329.56;634.43;bezahlt
INV-2025-60101;2025-06-10;2025-06-08;Müller AG;330.97;357.78;688.75;offen
INV-2025-60102;2025-06-04;2025-06-02;Meier GmbH;4262.38;4607.63;8870.01;bezahlt
INV-2025-60103;2025-06-03;2025-06-01;Müller AG;824.61;891.4;1716.01;bezahlt
INV-2025-60104;2025-06-02;2025-05-31;Payfix GmbH,Wallee AG;2309.32;2496.37;4805.69;offen
INV-2025-60105;2025-06-10;2025-06-08;City Kiosk Bern;4146.22;4482.06;8628.28;überfällig
INV-2025-60106;2025-06-29;2025-06-27;Müller AG;4097.79;4429.71;8527.5;offen
INV-2025-60107;2025-06-14;2025-06-12;Weber AG;3205.99;3465.68;6671.67;überfällig
INV-2025-60108;2025-07-01;2025-06-29;Schmid AG;503.76;544.56;1048.32;offen
INV-2025-60109;2025-06-28;2025-06-26;Payfix GmbH,Wallee AG;764.29;826.2;1590.49;überfällig
INV-2025-70001;2025-07-05;2025-07-03;Keller AG;4490.85;4854.61;9345.46;offen
INV-2025-70002;2025-07-30;2025-07-28;Meier GmbH;3393.93;3668.84;7062.77;offen
INV-2025-70003;2025-07-30;2025-07-28;Schmid AG;1736.28;1876.92;3613.2;bezahlt
INV-2025-70004;2025-07-31;2025-07-29;City Kiosk Bern;4245.73;4589.63;8835.36;offen
INV-2025-70005;2025-07-27;2025-07-25;Weber AG;4771.19;5157.66;9928.85;bezahlt
INV-2025-70006;2025-07-30;2025-07-28;coop AG;2751.19;2974.04;5725.23;bezahlt
INV-2025-70007;2025-07-23;2025-07-21;Müller AG;346.6;374.67;721.27;überfällig
INV-2025-70008;2025-07-20;2025-07-18;Weber AG;4878.98;5274.18;10153.16;bezahlt
INV-2025-70009;2025-07-17;2025-07-15;City Kiosk Bern;4623.4;4997.9;9621.3;offen
INV-2025-70010;2025-07-06;2025-07-04;Meier GmbH;620.15;670.38;1290.53;bezahlt
INV-2025-70011;2025-07-14;2025-07-12;Meier GmbH;487.35;526.83;1014.18;bezahlt
INV-2025-70012;2025-07-30;2025-07-28;Meier GmbH;529.95;572.88;1102.83;bezahlt
INV-2025-70013;2025-07-25;2025-07-23;Schmid AG;1061.54;1147.52;2209.06;offen
INV-2025-70014;2025-07-09;2025-07-07;Payfix GmbH,Wallee AG;829.57;896.77;1726.34;bezahlt
INV-2025-70015;2025-07-14;2025-07-12;Keller AG;253.69;274.24;527.93;überfällig
INV-2025-70016;2025-07-08;2025-07-06;Keller AG;1528.74;1652.57;3181.31;bezahlt
INV-2025-70017;2025-07-16;2025-07-14;Keller AG;1365.46;1476.06;2841.52;überfällig
INV-2025-70018;2025-07-08;2025-07-06;Keller AG;2462.87;2662.36;5125.23;offen
INV-2025-70019;2025-07-08;2025-07-06;coop AG;2644.2;2858.38;5502.58;überfällig
INV-2025-70020;2025-07-13;2025-07-11;Müller AG;4971.83;5374.55;10346.38;bezahlt
INV-2025-70021;2025-07-27;2025-07-25;Müller AG;1583.57;1711.84;3295.41;offen
INV-2025-70022;2025-07-16;2025-07-14;Müller AG;1136.6;1228.66;2365.26;überfällig
INV-2025-70023;2025-07-27;2025-07-25;Payfix GmbH,Wallee AG;131.89;142.57;274.46;offen
INV-2025-70024;2025-07-19;2025-07-17;coop AG;2952.17;3191.3;6143.47;offen
INV-2025-70025;2025-07-15;2025-07-13;Payfix GmbH,Wallee AG;3110.61;3362.57;6473.18;offen
INV-2025-70026;2025-07-06;2025-07-04;Meier GmbH;4374.87;4729.23;9104.1;bezahlt
INV-2025-70027;2025-07-31;2025-07-29;Huber GmbH;4819.03;5209.37;10028.4;offen
INV-2025-70028;2025-07-23;2025-07-21;Migros AG;1141.51;1233.97;2375.48;überfällig
INV-2025-70029;2025-07-21;2025-07-19;City Kiosk Bern;4082.41;4413.09;8495.5;bezahlt
INV-2025-70030;2025-07-03;2025-07-01;Migros AG;1992.82;2154.24;4147.06;offen
INV-2025-70031;2025-07-11;2025-07-09;Müller AG;1990.72;2151.97;4142.69;überfällig
INV-2025-70032;2025-07-09;2025-07-07;Migros AG;1278.58;1382.14;2660.72;bezahlt
INV-2025-70033;2025-07-03;2025-07-01;Meier GmbH;772.35;834.91;1607.26;überfällig
INV-2025-70034;2025-07-15;2025-07-13;Meier GmbH;629.35;680.33;1309.68;bezahlt
INV-2025-70035;2025-07-05;2025-07-03;Müller AG;1346.18;1455.22;2801.4;überfällig
INV-2025-70036;2025-07-30;2025-07-28;Migros AG;325.74;352.12;677.86;bezahlt
INV-2025-70037;2025-07-24;2025-07-22;Müller AG;3180.87;3438.52;6619.39;bezahlt
INV-2025-70038;2025-07-07;2025-07-05;Payfix GmbH,Wallee AG;117.99;127.55;245.54;überfällig
INV-2025-70039;2025-07-02;2025-06-30;Migros AG;1847.84;1997.52;3845.36;offen
INV-2025-70040;2025-07-02;2025-06-30;coop AG;1045.17;1129.83;2175.0;offen
INV-2025-70041;2025-07-31;2025-07-29;coop AG;1812.33;1959.13;3771.46;bezahlt
INV-2025-70042;2025-07-26;2025-07-24;coop AG;4865.83;5259.96;10125.79;offen
INV-2025-70043;2025-07-31;2025-07-29;City Kiosk Bern;102.41;110.71;213.12;bezahlt
INV-2025-70044;2025-07-18;2025-07-16;Payfix GmbH,Wallee AG;3630.2;3924.25;7554.45;offen
INV-2025-70045;2025-07-14;2025-07-12;Weber AG;2683.78;2901.17;5584.95;offen
INV-2025-70046;2025-07-12;2025-07-10;coop AG;2621.15;2833.46;5454.61;überfällig
INV-2025-70047;2025-07-08;2025-07-06;Müller AG;3344.21;3615.09;6959.3;offen
INV-2025-70048;2025-07-21;2025-07-19;coop AG;2845.87;3076.39;5922.26;überfällig
INV-2025-70049;2025-07-05;2025-07-03;Migros AG;1688.93;1825.73;3514.66;offen
INV-2025-70050;2025-07-20;2025-07-18;Migros AG;4666.71;5044.71;9711.42;bezahlt
INV-2025-70051;2025-07-30;2025-07-28;Schmid AG;4110.91;4443.89;8554.8;bezahlt
INV-2025-70052;2025-07-04;2025-07-02;Meier GmbH;4167.92;4505.52;8673.44;offen
INV-2025-70053;2025-07-25;2025-07-23;Weber AG;787.32;851.09;1638.41;offen
INV-2025-70054;2025-07-31;2025-07-29;Huber GmbH;3897.68;4213.39;8111.07;überfällig
INV-2025-70055;2025-07-22;2025-07-20;Schmid AG;2996.35;3239.05;6235.4;überfällig
INV-2025-70056;2025-07-17;2025-07-15;coop AG;4699.12;5079.75;9778.87;bezahlt
INV-2025-70057;2025-07-28;2025-07-26;coop AG;624.15;674.71;1298.86;überfällig
INV-2025-70058;2025-07-13;2025-07-11;Weber AG;4372.09;4726.23;9098.32;bezahlt
INV-2025-70059;2025-07-02;2025-06-30;Müller AG;2546.98;2753.29;5300.27;offen
INV-2025-70060;2025-07-24;2025-07-22;Huber GmbH;2370.45;2562.46;4932.91;offen
INV-2025-70061;2025-07-13;2025-07-11;Migros AG;2779.7;3004.86;5784.56;bezahlt
INV-2025-70062;2025-07-11;2025-07-09;Huber GmbH;2712.81;2932.55;5645.36;bezahlt
INV-2025-70063;2025-07-09;2025-07-07;City Kiosk Bern;788.41;852.27;1640.68;überfällig
INV-2025-70064;2025-07-12;2025-07-10;Huber GmbH;4267.45;4613.11;8880.56;überfällig
INV-2025-70065;2025-07-11;2025-07-09;Migros AG;2139.22;2312.5;4451.72;bezahlt
INV-2025-70066;2025-07-20;2025-07-18;Meier GmbH;2501.1;2703.69;5204.79;bezahlt
INV-2025-70067;2025-07-27;2025-07-25;Müller AG;4194.74;4534.51;8729.25;offen
INV-2025-70068;2025-07-25;2025-07-23;Migros AG;4430.76;4789.65;9220.41;offen
INV-2025-70069;2025-07-14;2025-07-12;Weber AG;2566.27;2774.14;5340.41;offen
INV-2025-70070;2025-08-01;2025-07-30;Keller AG;2000.57;2162.62;4163.19;bezahlt
INV-2025-70071;2025-07-02;2025-06-30;Keller AG;4131.29;4465.92;8597.21;überfällig
INV-2025-70072;2025-07-09;2025-07-07;Payfix GmbH,Wallee AG;4344.58;4696.49;9041.07;offen
INV-2025-70073;2025-07-29;2025-07-27;Meier GmbH;3218.79;3479.51;6698.3;offen
INV-2025-70074;2025-07-09;2025-07-07;Migros AG;1474.96;1594.43;3069.39;offen
INV-2025-70075;2025-07-12;2025-07-10;Migros AG;740.28;800.24;1540.52;überfällig
INV-2025-70076;2025-07-09;2025-07-07;Weber AG;842.23;910.45;1752.68;offen
INV-2025-70077;2025-07-09;2025-07-07;Huber GmbH;3592.3;3883.28;7475.58;offen
INV-2025-70078;2025-07-05;2025-07-03;Migros AG;2689.2;2907.03;5596.23;offen
INV-2025-70079;2025-07-30;2025-07-28;City Kiosk Bern;1105.53;1195.08;2300.61;offen
INV-2025-70080;2025-07-09;2025-07-07;Meier GmbH;2955.09;3194.45;6149.54;überfällig
INV-2025-70081;2025-07-04;2025-07-02;Payfix GmbH,Wallee AG;1099.56;1188.62;2288.18;überfällig
INV-2025-70082;2025-07-03;2025-07-01;Weber AG;3183.67;3441.55;6625.22;offen
INV-2025-70083;2025-07-21;2025-07-19;Meier GmbH;131.13;141.75;272.88;offen
INV-2025-70084;2025-07-04;2025-07-02;City Kiosk Bern;1343.33;1452.14;2795.47;überfällig
INV-2025-70085;2025-07-30;2025-07-28;coop AG;196.64;212.57;409.21;bezahlt
INV-2025-70086;2025-07-15;2025-07-13;Keller AG;2775.9;3000.75;5776.65;offen
INV-2025-70087;2025-07-02;2025-06-30;coop AG;1320.25;1427.19;2747.44;bezahlt
INV-2025-70088;2025-07-25;2025-07-23;City Kiosk Bern;163.8;177.07;340.87;überfällig
INV-2025-70089;2025-07-05;2025-07-03;coop AG;4447.95;4808.23;9256.18;offen
INV-2025-70090;2025-07-26;2025-07-24;Schmid AG;2720.26;2940.6;5660.86;bezahlt
INV-2025-70091;2025-07-02;2025-06-30;Keller AG;2882.06;3115.51;5997.57;bezahlt
INV-2025-70092;2025-07-24;2025-07-22;Migros AG;1783.15;1927.59;3710.74;überfällig
INV-2025-70093;2025-07-04;2025-07-02;Keller AG;2354.95;2545.7;4900.65;offen
INV-2025-70094;2025-07-25;2025-07-23;Migros AG;4349.19;4701.47;9050.66;offen
INV-2025-70095;2025-07-18;2025-07-16;Weber AG;2889.21;3123.24;6012.45;überfällig
INV-2025-70096;2025-07-03;2025-07-01;Migros AG;4363.27;4716.69;9079.96;offen
INV-2025-70097;2025-07-26;2025-07-24;Migros AG;4102.36;4434.65;8537.01;bezahlt
INV-2025-70098;2025-07-29;2025-07-27;Weber AG;3305.63;3573.39;6879.02;überfällig
INV-2025-70099;2025-07-05;2025-07-03;coop AG;3416.35;3693.07;7109.42;bezahlt
INV-2025-70100;2025-07-24;2025-07-22;Schmid AG;1437.13;1553.54;2990.67;offen
INV-2025-70101;2025-07-08;2025-07-06;coop AG;3943.71;4263.15;8206.86;überfällig
INV-2025-70102;2025-07-02;2025-06-30;Keller AG;1708.77;1847.18;3555.95;überfällig
INV-2025-70103;2025-07-08;2025-07-06;Migros AG;508.39;549.57;1057.96;überfällig
INV-2025-70104;2025-07-20;2025-07-18;Meier GmbH;2002.59;2164.8;4167.39;offen
INV-2025-70105;2025-07-25;2025-07-23;Weber AG;3400.59;3676.04;7076.63;überfällig
INV-2025-70106;2025-07-24;2025-07-22;coop AG;778.85;841.94;1620.79;überfällig
INV-2025-70107;2025-07-10;2025-07-08;Müller AG;570.18;616.36;1186.54;überfällig
INV-2025-70108;2025-07-04;2025-07-02;City Kiosk Bern;4379.77;4734.53;9114.3;offen
INV-2025-70109;2025-07-15;2025-07-13;Weber AG;587.75;635.36;1223.11;überfällig
INV-2025-80001;2025-08-26;2025-08-24;Keller AG;1667.44;1802.5;3469.94;überfällig
INV-2025-80002;2025-08-08;2025-08-06;Weber AG;1159.66;1253.59;2413.25;überfällig
INV-2025-80003;2025-08-18;2025-08-16;coop AG;3082.58;3332.27;6414.85;offen
INV-2025-80004;2025-08-19;2025-08-17;Payfix GmbH,Wallee AG;2142.91;2316.49;4459.4;offen
INV-2025-80005;2025-08-02;2025-07-31;Meier GmbH;931.7;1007.17;1938.87;offen
INV-2025-80006;2025-08-19;2025-08-17;Schmid AG;2852.49;3083.54;5936.03;offen
INV-2025-80007;2025-08-31;2025-08-29;Huber GmbH;2029.39;2193.77;4223.16;überfällig
INV-2025-80008;2025-08-28;2025-08-26;Weber AG;797.14;861.71;1658.85;überfällig
INV-2025-80009;2025-08-22;2025-08-20;Migros AG;3735.1;4037.64;7772.74;bezahlt
INV-2025-80010;2025-08-28;2025-08-26;Payfix GmbH,Wallee AG;1869.17;2020.57;3889.74;bezahlt
INV-2025-80011;2025-08-06;2025-08-04;Müller AG;512.49;554.0;1066.49;bezahlt
INV-2025-80012;2025-08-29;2025-08-27;Weber AG;2299.09;2485.32;4784.41;offen
INV-2025-80013;2025-08-18;2025-08-16;City Kiosk Bern;3515.09;3799.81;7314.9;bezahlt
INV-2025-80014;2025-08-25;2025-08-23;Huber GmbH;3904.99;4221.29;8126.28;überfällig
INV-2025-80015;2025-08-06;2025-08-04;Migros AG;4552.36;4921.1;9473.46;überfällig
INV-2025-80016;2025-08-13;2025-08-11;City Kiosk Bern;4142.29;4477.82;8620.11;bezahlt
INV-2025-80017;2025-08-20;2025-08-18;Müller AG;1312.2;1418.49;2730.69;bezahlt
INV-2025-80018;2025-08-09;2025-08-07;City Kiosk Bern;4708.86;5090.28;9799.14;überfällig
INV-2025-80019;2025-08-28;2025-08-26;Keller AG;4806.47;5195.79;10002.26;offen
INV-2025-80020;2025-08-30;2025-08-28;Weber AG;3891.74;4206.97;8098.71;überfällig
INV-2025-80021;2025-08-10;2025-08-08;Meier GmbH;1324.86;1432.17;2757.03;überfällig
INV-2025-80022;2025-08-30;2025-08-28;Keller AG;2308.09;2495.05;4803.14;offen
INV-2025-80023;2025-08-18;2025-08-16;Meier GmbH;913.25;987.22;1900.47;offen
INV-2025-80024;2025-08-03;2025-08-01;Weber AG;1723.1;1862.67;3585.77;bezahlt
INV-2025-80025;2025-08-07;2025-08-05;Migros AG;2890.3;3124.41;6014.71;überfällig
INV-2025-80026;2025-08-04;2025-08-02;Weber AG;1172.72;1267.71;2440.43;überfällig
INV-2025-80027;2025-08-31;2025-08-29;Payfix GmbH,Wallee AG;2053.76;2220.11;4273.87;offen
INV-2025-80028;2025-08-31;2025-08-29;Migros AG;2621.2;2833.52;5454.72;offen
INV-2025-80029;2025-08-13;2025-08-11;Keller AG;3446.82;3726.01;7172.83;bezahlt
INV-2025-80030;2025-08-15;2025-08-13;Müller AG;4933.56;5333.18;10266.74;offen
INV-2025-80031;2025-08-05;2025-08-03;City Kiosk Bern;269.23;291.04;560.27;offen
INV-2025-80032;2025-08-09;2025-08-07;Payfix GmbH,Wallee AG;767.02;829.15;1596.17;offen
INV-2025-80033;2025-08-13;2025-08-11;coop AG;1906.82;2061.27;3968.09;überfällig
INV-2025-80034;2025-08-25;2025-08-23;Migros AG;4087.22;4418.28;8505.5;bezahlt
INV-2025-80035;2025-08-17;2025-08-15;Müller AG;1406.51;1520.44;2926.95;offen
INV-2025-80036;2025-08-07;2025-08-05;Müller AG;4752.63;5137.59;9890.22;überfällig
INV-2025-80037;2025-08-07;2025-08-05;Migros AG;3115.64;3368.01;6483.65;offen
INV-2025-80038;2025-08-21;2025-08-19;City Kiosk Bern;319.37;345.24;664.61;offen
INV-2025-80039;2025-08-31;2025-08-29;Migros AG;1402.4;1515.99;2918.39;überfällig
INV-2025-80040;2025-08-21;2025-08-19;City Kiosk Bern;2599.18;2809.71;5408.89;überfällig
INV-2025-80041;2025-08-09;2025-08-07;Keller AG;4344.64;4696.56;9041.2;bezahlt
INV-2025-80042;2025-08-26;2025-08-24;coop AG;1810.5;1957.15;3767.65;offen
INV-2025-80043;2025-08-19;2025-08-17;Schmid AG;3462.54;3743.01;7205.55;bezahlt
INV-2025-80044;2025-09-01;2025-08-30;Payfix GmbH,Wallee AG;763.61;825.46;1589.07;überfällig
INV-2025-80045;2025-08-13;2025-08-11;Migros AG;4350.49;4702.88;9053.37;überfällig
INV-2025-80046;2025-08-29;2025-08-27;Migros AG;728.26;787.25;1515.51;bezahlt
INV-2025-80047;2025-09-01;2025-08-30;Meier GmbH;4496.58;4860.8;9357.38;bezahlt
INV-2025-80048;2025-09-01;2025-08-30;Payfix GmbH,Wallee AG;853.06;922.16;1775.22;offen
INV-2025-80049;2025-08-04;2025-08-02;Weber AG;3595.62;3886.87;7482.49;offen
INV-2025-80050;2025-08-27;2025-08-25;Migros AG;2920.01;3156.53;6076.54;offen
INV-2025-80051;2025-08-06;2025-08-04;Migros AG;2235.31;2416.37;4651.68;überfällig
INV-2025-80052;2025-08-17;2025-08-15;Müller AG;3383.62;3657.69;7041.31;überfällig
INV-2025-80053;2025-08-30;2025-08-28;City Kiosk Bern;731.83;791.11;1522.94;bezahlt
INV-2025-80054;2025-08-15;2025-08-13;City Kiosk Bern;3484.32;3766.55;7250.87;bezahlt
INV-2025-80055;2025-08-21;2025-08-19;Müller AG;4518.76;4884.78;9403.54;offen
INV-2025-80056;2025-08-03;2025-08-01;Payfix GmbH,Wallee AG;2108.83;2279.65;4388.48;offen
INV-2025-80057;2025-08-15;2025-08-13;Schmid AG;3550.46;3838.05;7388.51;offen
INV-2025-80058;2025-08-11;2025-08-09;coop AG;1263.42;1365.76;2629.18;offen
INV-2025-80059;2025-08-18;2025-08-16;Keller AG;420.18;454.21;874.39;offen
INV-2025-80060;2025-08-19;2025-08-17;coop AG;2496.78;2699.02;5195.8;überfällig
INV-2025-80061;2025-08-20;2025-08-18;Payfix GmbH,Wallee AG;2193.76;2371.45;4565.21;überfällig
INV-2025-80062;2025-08-31;2025-08-29;Schmid AG;2537.8;2743.36;5281.16;überfällig
INV-2025-80063;2025-08-26;2025-08-24;Weber AG;1383.23;1495.27;2878.5;bezahlt
INV-2025-80064;2025-08-29;2025-08-27;Müller AG;2993.21;3235.66;6228.87;bezahlt
INV-2025-80065;2025-08-08;2025-08-06;Schmid AG;4870.94;5265.49;10136.43;offen
INV-2025-80066;2025-08-12;2025-08-10;Payfix GmbH,Wallee AG;4415.47;4773.12;9188.59;offen
INV-2025-80067;2025-08-29;2025-08-27;Payfix GmbH,Wallee AG;3756.54;4060.82;7817.36;offen
INV-2025-80068;2025-08-09;2025-08-07;City Kiosk Bern;2822.64;3051.27;5873.91;bezahlt
INV-2025-80069;2025-08-15;2025-08-13;Müller AG;2996.78;3239.52;6236.3;überfällig
INV-2025-80070;2025-09-01;2025-08-30;Huber GmbH;4922.09;5320.78;10242.87;überfällig
