Rechnung Nr;Rechnung Datum;Auftrag Datum;Kunde;Total ohne MwSt;MwSt 8.1%;Endtotal;Status
INV-2023-60015;2023-06-16;2023-06-14;coop AG;1543.32;1668.33;3211.65;offen
INV-2023-60016;2023-06-02;2023-05-31;Schmid AG;798.83;863.54;1662.37;bezahlt
INV-2023-60017;2023-07-01;2023-06-29;Schmid AG;1714.34;1853.2;3567.54;überfällig
INV-2023-60018;2023-06-20;2023-06-18;Payfix GmbH,Wallee AG;1041.66;1126.03;2167.69;bezahlt
INV-2023-60019;2023-06-13;2023-06-11;Schmid AG;4590.92;4962.78;9553.7;überfällig
INV-2023-60020;2023-06-02;2023-05-31;City Kiosk Bern;1952.43;2110.58;4063.01;überfällig
INV-2023-60021;2023-06-13;2023-06-11;Huber GmbH;1933.9;2090.55;4024.45;überfällig
INV-2023-60022;2023-06-19;2023-06-17;City Kiosk Bern;4719.63;5101.92;9821.55;überfällig
INV-2023-60023;2023-06-13;2023-06-11;Müller AG;1960.56;2119.37;4079.93;offen
INV-2023-60024;2023-06-24;2023-06-22;Weber AG;1879.69;2031.94;3911.63;bezahlt
INV-2023-60025;2023-06-16;2023-06-14;Migros AG;152.33;164.67;317.0;offen
INV-2023-60026;2023-06-25;2023-06-23;City Kiosk Bern;3135.43;3389.4;6524.83;überfällig
INV-2023-60027;2023-06-09;2023-06-07;Migros AG;4083.87;4414.66;8498.53;überfällig
INV-2023-60028;2023-06-26;2023-06-24;Payfix GmbH,Wallee AG;4875.44;5270.35;10145.79;bezahlt
INV-2023-60029;2023-06-19;2023-06-17;Keller AG;4829.52;5220.71;10050.23;bezahlt
INV-2023-60030;2023-06-12;2023-06-10;Migros AG;4007.56;4332.17;8339.73;überfällig
INV-2023-60031;2023-06-22;2023-06-20;Keller AG;2362.94;2554.34;4917.28;bezahlt
INV-2023-60032;2023-06-03;2023-06-01;Weber AG;4578.66;4949.53;9528.19;bezahlt
INV-2023-60033;2023-07-01;2023-06-29;Schmid AG;193.57;209.25;402.82;offen
INV-2023-60034;2023-06-03;2023-06-01;Weber AG;1693.61;1830.79;3524.4;bezahlt
INV-2023-60035;2023-06-17;2023-06-15;Weber AG;3582.88;3873.09;7455.97;offen
INV-2023-60036;2023-06-20;2023-06-18;Migros AG;3340.25;3610.81;6951.06;offen
INV-2023-60037;2023-06-07;2023-06-05;Migros AG;525.75;568.34;1094.09;überfällig
INV-2023-60038;2023-06-19;2023-06-17;Meier GmbH;4444.73;4804.75;9249.48;bezahlt
INV-2023-60039;2023-06-08;2023-06-06;Weber AG;1987.06;2148.01;4135.07;bezahlt
INV-2023-60040;2023-06-23;2023-06-21;Weber AG;4009.18;4333.92;8343.1;überfällig
INV-2023-60041;2023-06-23;2023-06-21;Migros AG;2243.56;2425.29;4668.85;überfällig
INV-2023-60042;2023-06-03;2023-06-01;City Kiosk Bern;757.56;818.92;1576.48;überfällig
INV-2023-60043;2023-06-25;2023-06-23;Huber GmbH;2181.54;2358.24;4539.78;bezahlt
INV-2023-60044;2023-06-21;2023-06-19;Weber AG;150.07;162.23;312.3;überfällig
INV-2023-60045;2023-06-28;2023-06-26;coop AG;3644.23;3939.41;7583.64;bezahlt
INV-2023-60046;2023-06-19;2023-06-17;Keller AG;218.92;236.65;455.57;überfällig
INV-2023-60047;2023-06-24;2023-06-22;Payfix GmbH,Wallee AG;4141.08;4476.51;8617.59;bezahlt
INV-2023-60048;2023-06-03;2023-06-01;Meier GmbH;3731.89;4034.17;7766.06;offen
INV-2023-60049;2023-06-19;2023-06-17;Weber AG;2451.11;2649.65;5100.76;bezahlt
INV-2023-60050;2023-06-30;2023-06-28;Payfix GmbH,Wallee AG;2335.11;2524.25;4859.36;bezahlt
INV-2023-60051;2023-06-24;2023-06-22;Huber GmbH;2342.8;2532.57;4875.37;überfällig
INV-2023-60052;2023-06-28;2023-06-26;Payfix GmbH,Wallee AG;3804.16;4112.3;7916.46;überfällig
INV-2023-60053;2023-06-14;2023-06-12;Müller AG;2847.65;3078.31;5925.96;offen
INV-2023-60054;2023-06-02;2023-05-31;Schmid AG;408.81;441.92;850.73;offen
INV-2023-60055;2023-06-21;2023-06-19;City Kiosk Bern;1915.57;2070.73;3986.3;offen
INV-2023-60056;2023-06-10;2023-06-08;Schmid AG;4978.61;5381.88;10360.49;überfällig
INV-2023-60057;2023-06-19;2023-06-17;Müller AG;4026.77;4352.94;8379.71;offen
INV-2023-60058;2023-06-30;2023-06-28;Schmid AG;3205.7;3465.36;6671.06;überfällig
INV-2023-60059;2023-06-09;2023-06-07;Keller AG;1511.39;1633.81;3145.2;offen
INV-2023-60060;2023-06-29;2023-06-27;coop AG;4820.79;5211.27;10032.06;offen
INV-2023-60061;2023-06-27;2023-06-25;coop AG;2164.14;2339.44;4503.58;bezahlt
INV-2023-60062;2023-06-29;2023-06-27;Schmid AG;1422.89;1538.14;2961.03;offen
INV-2023-60063;2023-06-06;2023-06-04;Schmid AG;2381.77;2574.69;4956.46;offen
INV-2023-60064;2023-06-03;2023-06-01;Meier GmbH;1317.11;1423.8;2740.91;offen
INV-2023-60065;2023-06-19;2023-06-17;City Kiosk Bern;4567.57;4937.54;9505.11;überfällig
INV-2023-60066;2023-06-08;2023-06-06;Payfix GmbH,Wallee AG;3570.93;3860.18;7431.11;offen
INV-2023-60067;2023-06-12;2023-06-10;Keller AG;2893.09;3127.43;6020.52;bezahlt
INV-2023-60068;2023-06-11;2023-06-09;Migros AG;2914.62;3150.7;6065.32;bezahlt
INV-2023-60069;2023-06-30;2023-06-28;Schmid AG;1436.33;1552.67;2989.0;überfällig
INV-2023-60070;2023-06-13;2023-06-11;Migros AG;1028.92;1112.26;2141.18;überfällig
INV-2023-60071;2023-06-17;2023-06-15;Schmid AG;4658.65;5036.0;9694.65;bezahlt
INV-2023-60072;2023-06-17;2023-06-15;Huber GmbH;1303.06;1408.61;2711.67;offen
INV-2023-60073;2023-06-09;2023-06-07;City Kiosk Bern;3171.72;3428.63;6600.35;bezahlt
INV-2023-60074;2023-06-27;2023-06-25;Müller AG;2850.98;3081.91;5932.89;offen
INV-2023-60075;2023-06-26;2023-06-24;City Kiosk Bern;2277.52;2462.0;4739.52;überfällig
INV-2023-60076;2023-06-22;2023-06-20;Müller AG;1317.26;1423.96;2741.22;offen
INV-2023-60077;2023-06-11;2023-06-09;Migros AG;427.83;462.48;890.31;bezahlt
INV-2023-60078;2023-06-23;2023-06-21;Keller AG;4960.23;5362.01;10322.24;bezahlt
INV-2023-60079;2023-06-22;2023-06-20;Huber GmbH;3378.26;3651.9;7030.16;überfällig
INV-2023-60080;2023-06-09;2023-06-07;Huber GmbH;4777.76;5164.76;9942.52;offen
INV-2023-60081;2023-06-30;2023-06-28;Huber GmbH;1123.26;1214.24;2337.5;überfällig
INV-2023-60082;2023-06-15;2023-06-13;Huber GmbH;2265.53;2449.04;4714.57;bezahlt
INV-2023-60083;2023-06-23;2023-06-21;coop AG;601.27;649.97;1251.24;überfällig
INV-2023-60084;2023-06-09;2023-06-07;City Kiosk Bern;263.14;284.45;547.59;offen
INV-2023-60085;2023-06-27;2023-06-25;Weber AG;2612.37;2823.97;5436.34;offen
INV-2023-60086;2023-06-06;2023-06-04;Payfix GmbH,Wallee AG;518.76;560.78;1079.54;offen
INV-2023-60087;2023-06-09;2023-06-07;Schmid AG;831.89;899.27;1731.16;überfällig
INV-2023-60088;2023-06-27;2023-06-25;coop AG;3658.91;3955.28;7614.19;offen
INV-2023-60089;2023-06-27;2023-06-25;Keller AG;2465.87;2665.61;5131.48;offen
INV-2023-60090;2023-06-03;2023-06-01;Schmid AG;3075.39;3324.5;6399.89;überfällig
INV-2023-60091;2023-06-02;2023-05-31;coop AG;822.15;888.74;1710.89;bezahlt
INV-2023-60092;2023-06-30;2023-06-28;Weber AG;2861.16;3092.91;5954.07;bezahlt
INV-2023-60093;2023-06-15;2023-06-13;Schmid AG;259.38;280.39;539.77;offen
INV-2023-60094;2023-06-02;2023-05-31;coop AG;1677.31;1813.17;3490.48;offen
INV-2023-60095;2023-06-23;2023-06-21;Migros AG;3212.72;3472.95;6685.67;offen
INV-2023-60096;2023-06-04;2023-06-02;Müller AG;478.09;516.82;994.91;überfällig
INV-2023-60097;2023-06-30;2023-06-28;Schmid AG;571.59;617.89;1189.48;offen
INV-2023-60098;2023-06-06;2023-06-04;Keller AG;3366.82;3639.53;7006.35;überfällig
INV-2023-60099;2023-06-29;2023-06-27;Meier GmbH;2625.93;2838.63;5464.56;überfällig
INV-2023-60100;2023-06-19;2023-06-17;City Kiosk Bern;3479.37;3761.2;7240.57;offen
INV-2023-60101;2023-06-19;2023-06-17;City Kiosk Bern;4211.43;4552.56;8763.99;überfällig
INV-2023-60102;2023-06-04;2023-06-02;Schmid AG;4280.44;4627.16;8907.6;offen
INV-2023-60103;2023-06-06;2023-06-04;Migros AG;2984.43;3226.17;6210.6;offen
INV-2023-60104;2023-06-11;2023-06-09;Huber GmbH;695.69;752.04;1447.73;bezahlt
INV-2023-60105;2023-07-01;2023-06-29;Schmid AG;4952.96;5354.15;10307.11;offen
INV-2023-60106;2023-06-17;2023-06-15;Müller AG;2090.89;2260.25;4351.14;offen
INV-2023-60107;2023-06-30;2023-06-28;coop AG;2693.88;2912.08;5605.96;offen
INV-2023-60108;2023-06-04;2023-06-02;Weber AG;2702.22;2921.1;5623.32;offen
INV-2023-60109;2023-06-24;2023-06-22;coop AG;4528.84;4895.68;9424.52;bezahlt
INV-2023-70001;2023-07-26;2023-07-24;Weber AG;356.78;385.68;742.46;offen
INV-2023-70002;2023-07-20;2023-07-18;Payfix GmbH,Wallee AG;4835.32;5226.98;10062.3;bezahlt
INV-2023-70003;2023-07-04;2023-07-02;Keller AG;1988.72;2149.81;4138.53;offen
INV-2023-70004;2023-07-10;2023-07-08;Migros AG;1897.14;2050.81;3947.95;offen
INV-2023-70005;2023-07-12;2023-07-10;Schmid AG;3800.63;4108.48;7909.11;bezahlt
INV-2023-70006;2023-07-07;2023-07-05;Schmid AG;544.11;588.18;1132.29;überfällig
INV-2023-70007;2023-07-23;2023-07-21;Keller AG;4873.67;5268.44;10142.11;überfällig
INV-2023-70008;2023-07-30;2023-07-28;Müller AG;2146.3;2320.15;4466.45;offen
INV-2023-70009;2023-07-09;2023-07-07;coop AG;2980.82;3222.27;6203.09;offen
INV-2023-70010;2023-07-02;2023-06-30;Huber GmbH;1152.18;1245.51;2397.69;bezahlt
INV-2023-70011;2023-07-31;2023-07-29;Huber GmbH;776.13;839.0;1615.13;überfällig
INV-2023-70012;2023-07-14;2023-07-12;Huber GmbH;327.52;354.05;681.57;offen
INV-2023-70013;2023-07-23;2023-07-21;coop AG;1420.34;1535.39;2955.73;offen
INV-2023-70014;2023-07-30;2023-07-28;Schmid AG;4922.91;5321.67;10244.58;überfällig
INV-2023-70015;2023-07-25;2023-07-23;Payfix GmbH,Wallee AG;4284.55;4631.6;8916.15;überfällig
INV-2023-70016;2023-07-30;2023-07-28;Payfix GmbH,Wallee AG;1583.68;1711.96;3295.64;offen
INV-2023-70017;2023-07-13;2023-07-11;City Kiosk Bern;3922.01;4239.69;8161.7;bezahlt
INV-2023-70018;2023-07-06;2023-07-04;Payfix GmbH,Wallee AG;741.9;801.99;1543.89;offen
INV-2023-70019;2023-07-13;2023-07-11;coop AG;4212.36;4553.56;8765.92;bezahlt
INV-2023-70020;2023-07-16;2023-07-14;Huber GmbH;1111.22;1201.23;2312.45;offen
INV-2023-70021;2023-07-28;2023-07-26;Schmid AG;2111.58;2282.62;4394.2;offen
INV-2023-70022;2023-07-22;2023-07-20;Huber GmbH;3392.58;3667.38;7059.96;bezahlt
INV-2023-70023;2023-07-29;2023-07-27;Meier GmbH;1923.86;2079.69;4003.55;offen
INV-2023-70024;2023-07-26;2023-07-24;Müller AG;3031.65;3277.21;6308.86;überfällig
INV-2023-70025;2023-07-24;2023-07-22;Keller AG;3605.01;3897.02;7502.03;bezahlt
INV-2023-70026;2023-07-19;2023-07-17;Migros AG;2071.45;2239.24;4310.69;bezahlt
INV-2023-70027;2023-07-28;2023-07-26;Migros AG;1397.33;1510.51;2907.84;offen
INV-2023-70028;2023-07-23;2023-07-21;Schmid AG;959.64;1037.37;1997.01;bezahlt
INV-2023-70029;2023-07-05;2023-07-03;Payfix GmbH,Wallee AG;659.58;713.01;1372.59;bezahlt
INV-2023-70030;2023-07-02;2023-06-30;Migros AG;1439.82;1556.45;2996.27;bezahlt
INV-2023-70031;2023-07-14;2023-07-12;coop AG;291.22;314.81;606.03;offen
INV-2023-70032;2023-07-04;2023-07-02;Meier GmbH;3110.4;3362.34;6472.74;bezahlt
INV-2023-70033;2023-07-20;2023-07-18;City Kiosk Bern;4591.92;4963.87;9555.79;überfällig
INV-2023-70034;2023-07-31;2023-07-29;Payfix GmbH,Wallee AG;253.64;274.18;527.82;offen
INV-2023-70035;2023-07-07;2023-07-05;Migros AG;3297.62;3564.73;6862.35;offen
INV-2023-70036;2023-07-11;2023-07-09;Schmid AG;611.35;660.87;1272.22;bezahlt
INV-2023-70037;2023-07-04;2023-07-02;Weber AG;4119.49;4453.17;8572.66;überfällig
INV-2023-70038;2023-07-17;2023-07-15;Migros AG;287.76;311.07;598.83;offen
INV-2023-70039;2023-07-03;2023-07-01;Schmid AG;3562.55;3851.12;7413.67;überfällig
INV-2023-70040;2023-07-06;2023-07-04;Huber GmbH;641.06;692.99;1334.05;offen
INV-2023-70041;2023-07-29;2023-07-27;Keller AG;3835.16;4145.81;7980.97;überfällig
INV-2023-70042;2023-07-06;2023-07-04;Migros AG;296.73;320.77;617.5;bezahlt
INV-2023-70043;2023-07-23;2023-07-21;Schmid AG;749.56;810.27;1559.83;offen
INV-2023-70044;2023-07-25;2023-07-23;coop AG;3626.83;3920.6;7547.43;überfällig
INV-2023-70045;2023-07-09;2023-07-07;Müller AG;639.61;691.42;1331.03;überfällig
INV-2023-70046;2023-07-27;2023-07-25;Schmid AG;715.92;773.91;1489.83;bezahlt
INV-2023-70047;2023-07-25;2023-07-23;Meier GmbH;1209.8;1307.79;2517.59;überfällig
INV-2023-70048;2023-07-17;2023-07-15;Schmid AG;3163.05;3419.26;6582.31;überfällig
INV-2023-70049;2023-07-15;2023-07-13;City Kiosk Bern;238.4;257.71;496.11;bezahlt
INV-2023-70050;2023-07-05;2023-07-03;Keller AG;2154.27;2328.77;4483.04;überfällig
INV-2023-70051;2023-07-14;2023-07-12;Schmid AG;4601.54;4974.26;9575.8;offen
INV-2023-70052;2023-07-31;2023-07-29;Müller AG;3018.96;3263.5;6282.46;offen
INV-2023-70053;2023-07-21;2023-07-19;Meier GmbH;1781.03;1925.29;3706.32;bezahlt
INV-2023-70054;2023-07-16;2023-07-14;coop AG;2418.29;2614.17;5032.46;offen
INV-2023-70055;2023-07-23;2023-07-21;Huber GmbH;1461.87;1580.28;3042.15;offen
INV-2023-70056;2023-07-29;2023-07-27;Migros AG;2653.31;2868.23;5521.54;überfällig
INV-2023-70057;2023-07-21;2023-07-19;Meier GmbH;3506.94;3791.0;7297.94;überfällig
INV-2023-70058;2023-07-13;2023-07-11;Weber AG;1040.4;1124.67;2165.07;überfällig
INV-2023-70059;2023-07-10;2023-07-08;Weber AG;1050.52;1135.61;2186.13;überfällig
INV-2023-70060;2023-07-10;2023-07-08;coop AG;4448.84;4809.2;9258.04;offen
INV-2023-70061;2023-07-29;2023-07-27;Huber GmbH;4397.39;4753.58;9150.97;bezahlt
INV-2023-70062;2023-07-26;2023-07-24;Migros AG;4816.01;5206.11;10022.12;bezahlt
INV-2023-70063;2023-07-23;2023-07-21;Schmid AG;4017.99;4343.45;8361.44;bezahlt
INV-2023-70064;2023-07-12;2023-07-10;coop AG;385.87;417.13;803.0;offen
INV-2023-70065;2023-07-15;2023-07-13;City Kiosk Bern;3989.12;4312.24;8301.36;überfällig
INV-2023-70066;2023-07-28;2023-07-26;Meier GmbH;3672.72;3970.21;7642.93;überfällig
INV-2023-70067;2023-07-29;2023-07-27;Müller AG;3282.25;3548.11;6830.36;bezahlt
INV-2023-70068;2023-07-06;2023-07-04;Payfix GmbH,Wallee AG;910.78;984.55;1895.33;bezahlt
INV-2023-70069;2023-07-28;2023-07-26;coop AG;783.71;847.19;1630.9;bezahlt
INV-2023-70070;2023-07-22;2023-07-20;Schmid AG;1565.04;1691.81;3256.85;offen
INV-2023-70071;2023-07-06;2023-07-04;Müller AG;2967.65;3208.03;6175.68;bezahlt
INV-2023-70072;2023-07-14;2023-07-12;Meier GmbH;2383.27;2576.31;4959.58;bezahlt
INV-2023-70073;2023-08-01;2023-07-30;City Kiosk Bern;3923.46;4241.26;8164.72;bezahlt
INV-2023-70074;2023-07-19;2023-07-17;Weber AG;2530.99;2736.0;5266.99;bezahlt
INV-2023-70075;2023-07-06;2023-07-04;Weber AG;2305.71;2492.47;4798.18;überfällig
INV-2023-70076;2023-07-20;2023-07-18;Keller AG;4439.22;4798.8;9238.02;offen
INV-2023-70077;2023-07-05;2023-07-03;coop AG;2719.93;2940.24;5660.17;überfällig
INV-2023-70078;2023-07-15;2023-07-13;City Kiosk Bern;458.37;495.5;953.87;überfällig
INV-2023-70079;2023-07-16;2023-07-14;Schmid AG;1286.09;1390.26;2676.35;offen
INV-2023-70080;2023-07-13;2023-07-11;Keller AG;2666.84;2882.85;5549.69;überfällig
INV-2023-70081;2023-07-26;2023-07-24;Meier GmbH;1762.05;1904.78;3666.83;offen
INV-2023-70082;2023-07-19;2023-07-17;City Kiosk Bern;2417.69;2613.52;5031.21;überfällig
INV-2023-70083;2023-07-21;2023-07-19;Migros AG;764.29;826.2;1590.49;überfällig
INV-2023-70084;2023-07-28;2023-07-26;Müller AG;1305.59;1411.34;2716.93;überfällig
INV-2023-70085;2023-07-09;2023-07-07;Müller AG;1254.09;1355.67;2609.76;überfällig
INV-2023-70086;2023-07-29;2023-07-27;Weber AG;1394.61;1507.57;2902.18;bezahlt
INV-2023-70087;2023-08-01;2023-07-30;Schmid AG;3411.53;3687.86;7099.39;offen
INV-2023-70088;2023-07-22;2023-07-20;City Kiosk Bern;3679.53;3977.57;7657.1;offen
INV-2023-70089;2023-07-08;2023-07-06;Payfix GmbH,Wallee AG;4487.27;4850.74;9338.01;bezahlt
INV-2023-70090;2023-07-23;2023-07-21;Huber GmbH;4632.83;5008.09;9640.92;bezahlt
INV-2023-70091;2023-07-09;2023-07-07;Migros AG;2891.55;3125.77;6017.32;überfällig
INV-2023-70092;2023-07-10;2023-07-08;Schmid AG;2413.12;2608.58;5021.7;offen
INV-2023-70093;2023-07-08;2023-07-06;coop AG;3562.55;3851.12;7413.67;überfällig
INV-2023-70094;2023-07-11;2023-07-09;Huber GmbH;2482.38;2683.45;5165.83;überfällig
INV-2023-70095;2023-07-07;2023-07-05;Weber AG;3218.8;3479.52;6698.32;überfällig
INV-2023-70096;2023-07-09;2023-07-07;Payfix GmbH,Wallee AG;815.93;882.02;1697.95;bezahlt
INV-2023-70097;2023-07-11;2023-07-09;Meier GmbH;2550.42;2757.0;5307.42;überfällig
INV-2023-70098;2023-07-16;2023-07-14;Payfix GmbH,Wallee AG;1508.7;1630.9;3139.6;überfällig
INV-2023-70099;2023-07-03;2023-07-01;Huber GmbH;731.49;790.74;1522.23;offen
INV-2023-70100;2023-07-31;2023-07-29;Keller AG;4261.03;4606.17;8867.2;offen
INV-2023-70101;2023-08-01;2023-07-30;Payfix GmbH,Wallee AG;3469.07;3750.06;7219.13;offen
INV-2023-70102;2023-07-21;2023-07-19;Müller AG;1658.81;1793.17;3451.98;überfällig
INV-2023-70103;2023-07-24;2023-07-22;Müller AG;3108.08;3359.83;6467.91;offen
INV-2023-70104;2023-07-28;2023-07-26;Payfix GmbH,Wallee AG;3694.35;3993.59;7687.94;offen
INV-2023-70105;2023-07-17;2023-07-15;Meier GmbH;3594.51;3885.67;7480.18;bezahlt
INV-2023-70106;2023-07-26;2023-07-24;Meier GmbH;550.47;595.06;1145.53;bezahlt
INV-2023-70107;2023-07-09;2023-07-07;Müller AG;724.4;783.08;1507.48;offen
INV-2023-70108;2023-07-28;2023-07-26;Huber GmbH;590.24;638.05;1228.29;überfällig
INV-2023-70109;2023-07-29;2023-07-27;coop AG;543.59;587.62;1131.21;offen
INV-2023-80001;2023-08-26;2023-08-24;Huber GmbH;4748.69;5133.33;9882.02;überfällig
INV-2023-80002;2023-08-29;2023-08-27;Migros AG;1561.01;1687.45;3248.46;bezahlt
INV-2023-80003;2023-08-08;2023-08-06;Payfix GmbH,Wallee AG;4014.27;4339.43;8353.7;offen
INV-2023-80004;2023-08-18;2023-08-16;Huber GmbH;1817.33;1964.53;3781.86;überfällig
INV-2023-80005;2023-08-05;2023-08-03;Müller AG;4869.0;5263.39;10132.39;bezahlt
INV-2023-80006;2023-08-16;2023-08-14;Payfix GmbH,Wallee AG;3258.06;3521.96;6780.02;offen
INV-2023-80007;2023-08-19;2023-08-17;Keller AG;1085.35;1173.26;2258.61;überfällig
INV-2023-80008;2023-08-17;2023-08-15;Müller AG;3113.41;3365.6;6479.01;überfällig
INV-2023-80009;2023-08-08;2023-08-06;Keller AG;579.91;626.88;1206.79;offen
INV-2023-80010;2023-08-05;2023-08-03;coop AG;351.2;379.65;730.85;offen
INV-2023-80011;2023-08-09;2023-08-07;coop AG;1084.14;1171.96;2256.1;bezahlt
INV-2023-80012;2023-08-10;2023-08-08;Weber AG;405.63;438.49;844.12;bezahlt
INV-2023-80013;2023-08-25;2023-08-23;Müller AG;533.51;576.72;1110.23;offen
INV-2023-80014;2023-08-13;2023-08-11;Weber AG;1778.03;1922.05;3700.08;offen
INV-2023-80015;2023-08-10;2023-08-08;Müller AG;3224.43;3485.61;6710.04;bezahlt
INV-2023-80016;2023-08-13;2023-08-11;Müller AG;2469.13;2669.13;5138.26;offen
INV-2023-80017;2023-08-17;2023-08-15;Keller AG;3766.0;4071.05;7837.05;bezahlt
INV-2023-80018;2023-08-13;2023-08-11;Keller AG;154.15;166.64;320.79;bezahlt
INV-2023-80019;2023-08-05;2023-08-03;Meier GmbH;191.35;206.85;398.2;überfällig
INV-2023-80020;2023-08-15;2023-08-13;coop AG;2876.1;3109.06;5985.16;bezahlt
INV-2023-80021;2023-08-02;2023-07-31;coop AG;1384.61;1496.76;2881.37;offen
INV-2023-80022;2023-08-04;2023-08-02;Weber AG;4481.04;4844.0;9325.04;offen
INV-2023-80023;2023-08-13;2023-08-11;Huber GmbH;535.24;578.59;1113.83;offen
INV-2023-80024;2023-08-13;2023-08-11;Keller AG;839.64;907.65;1747.29;offen
INV-2023-80025;2023-08-14;2023-08-12;Weber AG;2220.76;2400.64;4621.4;bezahlt
INV-2023-80026;2023-08-03;2023-08-01;Migros AG;3516.56;3801.4;7317.96;bezahlt
INV-2023-80027;2023-08-20;2023-08-18;Keller AG;3826.42;4136.36;7962.78;bezahlt
INV-2023-80028;2023-08-07;2023-08-05;Huber GmbH;483.41;522.57;1005.98;offen
INV-2023-80029;2023-08-26;2023-08-24;Huber GmbH;4486.76;4850.19;9336.95;offen
INV-2023-80030;2023-08-21;2023-08-19;Schmid AG;3984.59;4307.34;8291.93;offen
INV-2023-80031;2023-08-08;2023-08-06;coop AG;2345.62;2535.62;4881.24;überfällig
INV-2023-80032;2023-08-24;2023-08-22;Migros AG;457.99;495.09;953.08;überfällig
INV-2023-80033;2023-08-03;2023-08-01;Huber GmbH;3537.64;3824.19;7361.83;offen
INV-2023-80034;2023-08-16;2023-08-14;Migros AG;467.63;505.51;973.14;offen
INV-2023-80035;2023-08-23;2023-08-21;Migros AG;4852.09;5245.11;10097.2;bezahlt
INV-2023-80036;2023-08-13;2023-08-11;Meier GmbH;3286.91;3553.15;6840.06;offen
INV-2023-80037;2023-08-09;2023-08-07;Huber GmbH;1761.77;1904.47;3666.24;offen
INV-2023-80038;2023-08-16;2023-08-14;Migros AG;3909.15;4225.79;8134.94;bezahlt
INV-2023-80039;2023-08-03;2023-08-01;Payfix GmbH,Wallee AG;1758.8;1901.26;3660.06;bezahlt
INV-2023-80040;2023-08-20;2023-08-18;Huber GmbH;3864.35;4177.36;8041.71;überfällig
INV-2023-80041;2023-08-03;2023-08-01;City Kiosk Bern;1716.63;1855.68;3572.31;offen
INV-2023-80042;2023-08-30;2023-08-28;Meier GmbH;4148.28;4484.29;8632.57;überfällig
INV-2023-80043;2023-08-14;2023-08-12;coop AG;3253.43;3516.96;6770.39;bezahlt
INV-2023-80044;2023-08-22;2023-08-20;Payfix GmbH,Wallee AG;2036.43;2201.38;4237.81;überfällig
INV-2023-80045;2023-08-17;2023-08-15;Huber GmbH;4494.42;4858.47;9352.89;überfällig
INV-2023-80046;2023-08-13;2023-08-11;City Kiosk Bern;4116.67;4450.12;8566.79;offen
INV-2023-80047;2023-08-28;2023-08-26;coop AG;2902.48;3137.58;6040.06;offen
INV-2023-80048;2023-08-29;2023-08-27;Schmid AG;2351.51;2541.98;4893.49;bezahlt
INV-2023-80049;2023-08-04;2023-08-02;Payfix GmbH,Wallee AG;4492.12;4855.98;9348.1;überfällig
INV-2023-80050;2023-08-18;2023-08-16;Schmid AG;268.51;290.26;558.77;bezahlt
INV-2023-80051;2023-09-01;2023-08-30;Müller AG;486.95;526.39;1013.34;überfällig
INV-2023-80052;2023-08-09;2023-08-07;Meier GmbH;3216.6;3477.14;6693.74;überfällig
INV-2023-80053;2023-08-17;2023-08-15;Keller AG;3992.46;4315.85;8308.31;bezahlt
INV-2023-80054;2023-08-25;2023-08-23;Meier GmbH;3737.55;4040.29;7777.84;bezahlt
INV-2023-80055;2023-08-18;2023-08-16;Payfix GmbH,Wallee AG;4052.07;4380.29;8432.36;offen
INV-2023-80056;2023-08-20;2023-08-18;Meier GmbH;4607.81;4981.04;9588.85;überfällig
INV-2023-80057;2023-08-14;2023-08-12;Payfix GmbH,Wallee AG;2515.05;2718.77;5233.82;überfällig
INV-2023-80058;2023-08-23;2023-08-21;Huber GmbH;2891.29;3125.48;6016.77;offen
INV-2023-80059;2023-08-13;2023-08-11;Huber GmbH;1523.87;1647.3;3171.17;offen
INV-2023-80060;2023-08-13;2023-08-11;Huber GmbH;3636.87;3931.46;7568.33;bezahlt
INV-2023-80061;2023-08-25;2023-08-23;Migros AG;741.64;801.71;1543.35;offen
INV-2023-80062;2023-08-16;2023-08-14;Huber GmbH;362.99;392.39;755.38;überfällig
INV-2023-80063;2023-08-26;2023-08-24;coop AG;1151.68;1244.97;2396.65;offen
INV-2023-80064;2023-08-28;2023-08-26;Müller AG;4494.91;4859.0;9353.91;bezahlt
INV-2023-80065;2023-08-17;2023-08-15;Müller AG;1570.02;1697.19;3267.21;überfällig
INV-2023-80066;2023-08-02;2023-07-31;Payfix GmbH,Wallee AG;2775.38;3000.19;5775.57;bezahlt
INV-2023-80067;2023-08-26;2023-08-24;Schmid AG;4978.64;5381.91;10360.55;offen
INV-2023-80068;2023-08-10;2023-08-08;Schmid AG;3296.35;3563.35;6859.7;überfällig
INV-2023-80069;2023-08-30;2023-08-28;coop AG;579.75;626.71;1206.46;überfällig
INV-2023-80070;2023-08-23;2023-08-21;Müller AG;1085.8;1173.75;2259.55;bezahlt
INV-2023-80071;2023-08-14;2023-08-12;Huber GmbH;1623.38;1754.87;3378.25;bezahlt
INV-2023-80072;2023-08-10;2023-08-08;Schmid AG;4727.9;5110.86;9838.76;überfällig
INV-2023-80073;2023-08-22;2023-08-20;Payfix GmbH,Wallee AG;1019.56;1102.14;2121.7;bezahlt
INV-2023-80074;2023-08-30;2023-08-28;City Kiosk Bern;1707.23;1845.52;3552.75;bezahlt
INV-2023-80075;2023-09-01;2023-08-30;Schmid AG;3350.11;3621.47;6971.58;überfällig
